"","GSP1","COS1","GSP2","COS2","GSP3","COS3","GSP4","COS4","GSP5","COS5","combined"
"C4B",0.0029643627359448,0.0029643627359448,0.000945234561195218,0.000945234561195218,0.00546158662748519,0.00546158662748519,0.0508461093396146,0.0508461093396146,0.0863316048550238,0.0863316048550238,0.003107145948962
"C12orf57",0.425203311826747,0.425203311826747,0.36805647965753,0.36805647965753,0.151567149235672,0.151567149235672,0.0681595146813803,0.0681595146813803,0.059682765398306,0.059682765398306,0.1212283055648
"TUBB",0.23870295440682,0.23870295440682,0.439256395667781,0.439256395667781,0.547999051804927,0.547999051804927,0.569860023383706,0.569860023383706,0.582564055232993,0.582564055232993,0.460326601019719
"H3F3A",9.65256363505418e-07,9.65256363505418e-07,6.34331891458118e-08,6.34331891458118e-08,2.16402333719223e-07,2.16402333719223e-07,7.03764811427199e-07,7.03764811427199e-07,5.77036224691518e-07,5.77036224691518e-07,2.0345418638712e-07
"KRT7",0.433199094939567,0.433199094939567,0.182241661591528,0.182241661591528,0.104226906254126,0.104226906254126,0.0695531790264239,0.0695531790264239,0.0465707522198997,0.0465707522198997,0.0964218783634074
"RPL21",0.00238398357222791,0.00238398357222791,0.00752146765284212,0.00752146765284212,0.054338645354199,0.054338645354199,0.231770239151851,0.231770239151851,0.300967980593989,0.300967980593989,0.00867235757052887
"GPX1",0.113577449640508,0.113577449640508,0.13195105230275,0.13195105230275,0.151831272105892,0.151831272105892,0.183064842554481,0.183064842554481,0.247146394594766,0.247146394594766,0.154893827813383
"ZNF146",0.00806328958549973,0.00806328958549973,0.00102928172185868,0.00102928172185868,0.000321512367885357,0.000321512367885357,0.000295110006266919,0.000295110006266919,0.000463605474503748,0.000463605474503748,0.000512745902010003
"AP1G1",0.0307163970493955,0.0307163970493955,0.00221280016181402,0.00221280016181402,0.000583924230935673,0.000583924230935673,0.000765100432454924,0.000765100432454924,0.00168264468410362,0.00168264468410362,0.00122003438937246
"PLK2",0.00025866594573476,0.00025866594573476,2.27593936363846e-06,2.27593936363846e-06,3.16615876627679e-07,3.16615876627679e-07,5.8698175875449e-07,5.8698175875449e-07,3.55140527763531e-07,3.55140527763531e-07,6.15682905769077e-07
"ASCC3",0.85738319408936,0.85738319408936,0.645879147649936,0.645879147649936,0.281796001781938,0.281796001781938,0.122535819591156,0.122535819591156,0.0990322117748206,0.0990322117748206,0.292259671543088
