"","GSP1","COS1","GSP2","COS2","GSP3","COS3","GSP4","COS4","GSP5","COS5","combined"
"LTBP2",0.00168383980110876,0.00168383980110876,7.80735704322133e-05,7.80735704322133e-05,7.74772225802245e-05,7.74772225802245e-05,0.000784860741877669,0.000784860741877669,0.00801570426150722,0.00801570426150722,0.00018045221665286
"RPL13",0.0579788867027372,0.0579788867027372,0.0559383521377106,0.0559383521377106,0.0511509964731576,0.0511509964731576,0.030444971628599,0.030444971628599,0.0211774327257555,0.0211774327257555,0.0371366088375928
"ARPC3",0.567172151848976,0.567172151848976,0.585983529015947,0.585983529015947,0.2341102772411,0.2341102772411,0.0984570329592408,0.0984570329592408,0.0843978572150847,0.0843978572150847,0.188626086412516
"CAST",0.784834098654516,0.784834098654516,0.54846304267906,0.54846304267906,0.280620702211841,0.280620702211841,0.148795423160319,0.148795423160319,0.102639613869687,0.102639613869687,0.270369330063563
"IFI6",0.0183629969333474,0.0183629969333474,0.00183299541870219,0.00183299541870219,0.00147995384059396,0.00147995384059396,0.00415260356509117,0.00415260356509117,0.0089157179637338,0.0089157179637338,0.00307008459405622
"OPA1",0.442359527600337,0.442359527600337,0.204360089734394,0.204360089734394,0.281958761977274,0.281958761977274,0.57473543044142,0.57473543044142,0.805237597018585,0.805237597018585,0.457399059173189
"SNX9",0.423081357305506,0.423081357305506,0.276331650289182,0.276331650289182,0.253951462012337,0.253951462012337,0.32683926349359,0.32683926349359,0.395420861722069,0.395420861722069,0.32729702769371
"TMBIM6",0.275134952522483,0.275134952522483,0.281328719929116,0.281328719929116,0.215910514683873,0.215910514683873,0.145163031810269,0.145163031810269,0.159773788606951,0.159773788606951,0.202371166109388
"IGFBP7",0.00737924522258981,0.00737924522258981,0.00143168320096732,0.00143168320096732,0.000290625720009929,0.000290625720009929,0.000136849660113403,0.000136849660113403,0.000131990519116609,0.000131990519116609,0.000260981997970089
"MMP2",0.184870956432527,0.184870956432527,0.121680931385688,0.121680931385688,0.147213303344528,0.147213303344528,0.187913978505235,0.187913978505235,0.19319869675696,0.19319869675696,0.16217902822097
"PABPC1",0.444435698762563,0.444435698762563,0.207664321307996,0.207664321307996,0.100975273671318,0.100975273671318,0.128598670249987,0.128598670249987,0.275681575762765,0.275681575762765,0.182932127558253
"ACTG1",0.00349938758170398,0.00349938758170398,8.80710617763292e-05,8.80710617763292e-05,2.51321969928497e-05,2.51321969928497e-05,4.0471655716301e-05,4.0471655716301e-05,0.000117431973472693,0.000117431973472693,5.90639288970962e-05
"FXYD3",2.67255886977624e-05,2.67255886977624e-05,4.32600776378855e-06,4.32600776378855e-06,2.96010252867074e-05,2.96010252867074e-05,0.000497636089527242,0.000497636089527242,0.00595861630947414,0.00595861630947414,1.64183526953909e-05
"ARL6IP5",0.86630460153206,0.86630460153206,0.812935141379363,0.812935141379363,0.489412356700667,0.489412356700667,0.184494111389419,0.184494111389419,0.121407466525025,0.121407466525025,0.480027797681828
"CYCS",0.105191427902512,0.105191427902512,0.0396487903155156,0.0396487903155156,0.0158586608813674,0.0158586608813674,0.00831219350272994,0.00831219350272994,0.00950995351867556,0.00950995351867556,0.0154842927397882
"TBL1XR1",0.0886409342566327,0.0886409342566327,0.0484932538378907,0.0484932538378907,0.132118882834138,0.132118882834138,0.215722781758577,0.215722781758577,0.168474222974634,0.168474222974634,0.100959055967663
"GGH",0.16527978527712,0.16527978527712,0.032627127697362,0.032627127697362,0.00649918779133696,0.00649918779133696,0.00531846228783162,0.00531846228783162,0.00850610127873108,0.00850610127873108,0.0100889864147267
"HTRA1",0.604659150711545,0.604659150711545,0.424082764821734,0.424082764821734,0.354504839268632,0.354504839268632,0.359577467048182,0.359577467048182,0.348511687763633,0.348511687763633,0.414198364618761
"ADAM10",0.231826763767793,0.231826763767793,0.0939139500364432,0.0939139500364432,0.0380078654496814,0.0380078654496814,0.013167984076504,0.013167984076504,0.00719753669062084,0.00719753669062084,0.0195941263322182
"LPGAT1",0.0136638603116704,0.0136638603116704,0.0383986909826475,0.0383986909826475,0.079757160779635,0.079757160779635,0.106117675443108,0.106117675443108,0.130260664521382,0.130260664521382,0.0389746531418643
"RPS9",0.00162877751703583,0.00162877751703583,1.84816297403856e-05,1.84816297403856e-05,1.80703510233027e-06,1.80703510233027e-06,9.1061604057252e-07,9.1061604057252e-07,7.04261725270605e-07,7.04261725270605e-07,1.59938647126268e-06
"CYB5A",0.127572216156947,0.127572216156947,0.0307300456189288,0.0307300456189288,0.00909434962812283,0.00909434962812283,0.00365690075025771,0.00365690075025771,0.00402675233333816,0.00402675233333816,0.00744407582132833
"IRX5",0.239671002427469,0.239671002427469,0.16514690464539,0.16514690464539,0.277621319648355,0.277621319648355,0.538599606661822,0.538599606661822,0.799759411822504,0.799759411822504,0.370075412868892
"TOMM20",0.682322263969791,0.682322263969791,0.376948846453943,0.376948846453943,0.145013858754297,0.145013858754297,0.0886086217392841,0.0886086217392841,0.0885162243051201,0.0885162243051201,0.164389765449466
"S100A11",0.223445773080335,0.223445773080335,0.147696137773007,0.147696137773007,0.160797714513895,0.160797714513895,0.289325676241719,0.289325676241719,0.502262763683935,0.502262763683935,0.227528710176073
"TNC",0.00538391441550057,0.00538391441550057,0.00108034051441852,0.00108034051441852,0.00201033561271891,0.00201033561271891,0.0114083528174977,0.0114083528174977,0.0317764969896583,0.0317764969896583,0.00289384612375909
"ENAH",0.386356535185313,0.386356535185313,0.152059723948846,0.152059723948846,0.0231910092674561,0.0231910092674561,0.0127765838165675,0.0127765838165675,0.0220278796088147,0.0220278796088147,0.0286850588490918
"ST6GAL1",0.765161275416708,0.765161275416708,0.872663413181944,0.872663413181944,0.905089243073297,0.905089243073297,0.912256975091371,0.912256975091371,0.949348380714073,0.949348380714073,0.906264137103532
"RPL36",0.092104261508523,0.092104261508523,0.101980707417312,0.101980707417312,0.0930101295341408,0.0930101295341408,0.0479268195616316,0.0479268195616316,0.045323251212468,0.045323251212468,0.0673875066501624
"PLGRKT",0.770023357938919,0.770023357938919,0.874883147394231,0.874883147394231,0.878386152690209,0.878386152690209,0.738990510922477,0.738990510922477,0.542075279211381,0.542075279211381,0.804720040343429
"PDP1",0.283718638028737,0.283718638028737,0.266418338695406,0.266418338695406,0.318393178293446,0.318393178293446,0.195232806750647,0.195232806750647,0.0814546402848397,0.0814546402848397,0.185339430441816
"CXCL10",0.00551403081999857,0.00551403081999857,0.0101102312280236,0.0101102312280236,0.0467938629793574,0.0467938629793574,0.0867028891792556,0.0867028891792556,0.113917346542613,0.113917346542613,0.0155601701550876
"RPL41",0.0313737926906119,0.0313737926906119,0.00955127463338412,0.00955127463338412,0.00640855169253607,0.00640855169253607,0.0112416101252298,0.0112416101252298,0.0243844860280771,0.0243844860280771,0.0118343232859096
"NDUFB6",0.684028366775467,0.684028366775467,0.70985862406419,0.70985862406419,0.612026854347392,0.612026854347392,0.408583719892877,0.408583719892877,0.335609743362974,0.335609743362974,0.558629278641961
"CLEC3A",1.06108428737928e-05,1.06108428737928e-05,1.70061303905733e-06,1.70061303905733e-06,6.9400169391276e-06,6.9400169391276e-06,0.000136504921696368,0.000136504921696368,0.00212000438665683,0.00212000438665683,5.99408431845028e-06
"HSPA8",0.456510293338552,0.456510293338552,0.219268623057139,0.219268623057139,0.216933735120284,0.216933735120284,0.298127229128685,0.298127229128685,0.409798451518536,0.409798451518536,0.300885179027085
"HSP90B1",0.225221835400412,0.225221835400412,0.149752109606465,0.149752109606465,0.144127856290946,0.144127856290946,0.0999922775009725,0.0999922775009725,0.0428659892430934,0.0428659892430934,0.098435211554243
"YWHAZ",0.187586837794558,0.187586837794558,0.0530209232337573,0.0530209232337573,0.0118582864193914,0.0118582864193914,0.00646308034023924,0.00646308034023924,0.00781870603039048,0.00781870603039048,0.0128053455718007
"MDH1",0.422977056865734,0.422977056865734,0.444326273603908,0.444326273603908,0.185163405439775,0.185163405439775,0.0701143062506671,0.0701143062506671,0.0425091740054833,0.0425091740054833,0.110250317775576
"PRSS23",0.00294619466313251,0.00294619466313251,0.000327622059246524,0.000327622059246524,0.000910882594919671,0.000910882594919671,0.00982419893074948,0.00982419893074948,0.0498036513540873,0.0498036513540873,0.00108430923196257
"COL5A2",0.180622305554784,0.180622305554784,0.0819155417369389,0.0819155417369389,0.100060853335983,0.100060853335983,0.124012777729772,0.124012777729772,0.0521334533365285,0.0521334533365285,0.0914048489916748
"POSTN",0.00524467693705344,0.00524467693705344,0.000693342818032905,0.000693342818032905,0.000234585504098273,0.000234585504098273,0.000568142175002562,0.000568142175002562,0.00291082218130834,0.00291082218130834,0.000625043569104866
"STARD10",0.00327224414776661,0.00327224414776661,7.05254221607943e-05,7.05254221607943e-05,1.25237215744534e-05,1.25237215744534e-05,1.72251408971924e-05,1.72251408971924e-05,4.77930765027113e-05,4.77930765027113e-05,2.88497788611952e-05
"IL13RA1",0.796764435290098,0.796764435290098,0.884767566950151,0.884767566950151,0.662592970752365,0.662592970752365,0.478089857860064,0.478089857860064,0.344833879431542,0.344833879431542,0.71279822554309
"DBI",0.0038522757169408,0.0038522757169408,0.00113222248178901,0.00113222248178901,0.00231197986579912,0.00231197986579912,0.0126597310724128,0.0126597310724128,0.0455071381230752,0.0455071381230752,0.00298305529274068
"ACACA",0.085800430838818,0.085800430838818,0.0457115164833171,0.0457115164833171,0.0610269438725345,0.0610269438725345,0.0804922455852285,0.0804922455852285,0.0661690292110841,0.0661690292110841,0.0645997863804149
"KTN1",0.484192558996224,0.484192558996224,0.35785528025216,0.35785528025216,0.134553542165804,0.134553542165804,0.0219302743572656,0.0219302743572656,0.00881762146292953,0.00881762146292953,0.0297546008582703
"ATF4",0.000499133706871824,0.000499133706871824,7.9681788150987e-06,7.9681788150987e-06,6.73612635759824e-06,6.73612635759824e-06,9.27864621098617e-05,9.27864621098617e-05,0.0014783969272868,0.0014783969272868,1.73967641414752e-05
"CPD",0.0376963976385167,0.0376963976385167,0.00494874447211069,0.00494874447211069,0.00273606892095368,0.00273606892095368,0.00879135383046392,0.00879135383046392,0.0378296250965263,0.0378296250965263,0.00681125948835537
"THBS1",0.46297129460703,0.46297129460703,0.139501680696422,0.139501680696422,0.121109972520825,0.121109972520825,0.196240060706474,0.196240060706474,0.305113041934912,0.305113041934912,0.200389003354229
"RPLP2",0.368965904738233,0.368965904738233,0.0709732066376296,0.0709732066376296,0.0207566772004826,0.0207566772004826,0.0175365558552505,0.0175365558552505,0.020275675220855,0.020275675220855,0.0294049148928412
"MRPL13",0.548650507204524,0.548650507204524,0.514455677779647,0.514455677779647,0.25792961077923,0.25792961077923,0.121191541405595,0.121191541405595,0.112748246285222,0.112748246285222,0.222338189242208
"JTB",0.0309188044022067,0.0309188044022067,0.00639288924727899,0.00639288924727899,0.0023067443885898,0.0023067443885898,0.00171082523196231,0.00171082523196231,0.00214396485343216,0.00214396485343216,0.00298842372005093
"ARF1",0.178944225723014,0.178944225723014,0.14652837911666,0.14652837911666,0.165940924568254,0.165940924568254,0.249913573351749,0.249913573351749,0.31861779441532,0.31861779441532,0.197721730439788
"RPS8",2.06306496197683e-06,2.06306496197683e-06,2.49545317743127e-07,2.49545317743127e-07,3.36138446510592e-06,3.36138446510592e-06,0.000263764905250374,0.000263764905250374,0.00365929282762456,0.00365929282762456,1.04306505455121e-06
"SPINT2",0.00166653126987626,0.00166653126987626,0.00013365963292622,0.00013365963292622,0.000210143511880867,0.000210143511880867,0.000734091536437664,0.000734091536437664,0.0019725119000793,0.0019725119000793,0.000339914583855738
"U2SURP",0.354875622201106,0.354875622201106,0.43122543739836,0.43122543739836,0.347674461207754,0.347674461207754,0.161410997971783,0.161410997971783,0.110140030325845,0.110140030325845,0.226397892011973
"COX6B1",6.0081824438174e-05,6.0081824438174e-05,1.33836945570565e-06,1.33836945570565e-06,2.94923088817178e-06,2.94923088817178e-06,0.000117052971864706,0.000117052971864706,0.00403632542749488,0.00403632542749488,4.49768043564447e-06
"LGALS3",0.0840754207791206,0.0840754207791206,0.021536816319919,0.021536816319919,0.0160855991418832,0.0160855991418832,0.0216451429764012,0.0216451429764012,0.0409170434651319,0.0409170434651319,0.0261840067916264
"ROMO1",0.0331721894406369,0.0331721894406369,0.00786396362422792,0.00786396362422792,0.0121803250715895,0.0121803250715895,0.0475922064223282,0.0475922064223282,0.135270935069207,0.135270935069207,0.0187029585482372
"XBP1",0.00390374373532021,0.00390374373532021,0.000225599500152773,0.000225599500152773,0.000397367652540503,0.000397367652540503,0.00218681581450908,0.00218681581450908,0.00601533217127037,0.00601533217127037,0.000638662930526168
"RAP1B",0.00191521509186188,0.00191521509186188,0.000270924548526619,0.000270924548526619,0.000459457943430053,0.000459457943430053,0.00118468803834348,0.00118468803834348,0.00216578250431998,0.00216578250431998,0.000649730462072728
"PFDN2",0.0339293359752928,0.0339293359752928,0.0213818149789533,0.0213818149789533,0.0425040743157736,0.0425040743157736,0.0585700006258968,0.0585700006258968,0.0675402540163402,0.0675402540163402,0.038012328558318
"CST3",5.134028410958e-06,5.134028410958e-06,4.61625381698028e-07,4.61625381698028e-07,1.9996645490572e-06,1.9996645490572e-06,9.94804620882972e-05,9.94804620882972e-05,0.00192801738586801,0.00192801738586801,1.74113362561013e-06
"RPL3",0.00291434685476877,0.00291434685476877,0.000116282579619487,0.000116282579619487,2.61520385381742e-05,2.61520385381742e-05,1.52494331029374e-05,1.52494331029374e-05,7.14941746471354e-06,7.14941746471354e-06,1.97919046320827e-05
"ZFP36L2",0.00375145994614745,0.00375145994614745,0.000419264142063835,0.000419264142063835,0.000188864429254254,0.000188864429254254,0.000166523846134581,0.000166523846134581,0.000239045538375171,0.000239045538375171,0.000275710932900797
"RPL8",0.0051509362003257,0.0051509362003257,0.000210925205694878,0.000210925205694878,8.12613771167259e-05,8.12613771167259e-05,0.000120453613426941,0.000120453613426941,0.000246618589634484,0.000246618589634484,0.000168930876782936
"ACLY",0.272690738988729,0.272690738988729,0.0234272621370966,0.0234272621370966,0.000991401677223447,0.000991401677223447,0.000145757897083598,0.000145757897083598,8.52396551469514e-05,8.52396551469514e-05,0.000254500527206103
"RPL18A",0.0656185551392812,0.0656185551392812,0.00221277678842036,0.00221277678842036,0.000320402684792276,0.000320402684792276,0.000232823679996663,0.000232823679996663,0.000244694853043681,0.000244694853043681,0.000417716812999958
"HADH",0.00356345290386306,0.00356345290386306,0.000471187300101095,0.000471187300101095,0.000261730654136372,0.000261730654136372,0.000439261979012118,0.000439261979012118,0.000654556532951656,0.000654556532951656,0.000498607147106256
"RPS15",0.00503505616943312,0.00503505616943312,0.000394959662713523,0.000394959662713523,0.000305014600736842,0.000305014600736842,0.000686481196643385,0.000686481196643385,0.00135407889570971,0.00135407889570971,0.00060944088226178
"SCD",0.10467748088683,0.10467748088683,0.0521232215740479,0.0521232215740479,0.0104124546139646,0.0104124546139646,0.00513561064943779,0.00513561064943779,0.00703034925085033,0.00703034925085033,0.0108384190249295
"STAT1",0.314486884804372,0.314486884804372,0.65826762688957,0.65826762688957,0.864156877196773,0.864156877196773,0.926530019491697,0.926530019491697,0.941103267186233,0.941103267186233,0.871257768661178
"LRRC75A",0.00150319094542728,0.00150319094542728,0.000279214638998049,0.000279214638998049,0.000427992282705181,0.000427992282705181,0.000561700884720961,0.000561700884720961,0.000882980385495502,0.000882980385495502,0.000526534833003356
"ERBB2",0.431568005159523,0.431568005159523,0.714685937278616,0.714685937278616,0.86034333674689,0.86034333674689,0.711560586485932,0.711560586485932,0.602221270978565,0.602221270978565,0.708005453786565
"GLB1",0.595807740647258,0.595807740647258,0.450711427604118,0.450711427604118,0.464824910220529,0.464824910220529,0.405356750208165,0.405356750208165,0.250518853355517,0.250518853355517,0.421434497785654
"RPL35",0.0217572835411344,0.0217572835411344,0.0152434532293739,0.0152434532293739,0.0445853737850894,0.0445853737850894,0.0692199138651721,0.0692199138651721,0.0563329349835795,0.0563329349835795,0.0301198099574692
"CERS2",0.194600266564753,0.194600266564753,0.0449729386654394,0.0449729386654394,0.0132280086852911,0.0132280086852911,0.0102652701654877,0.0102652701654877,0.0180278930754815,0.0180278930754815,0.0195895792786041
"TMEM50A",0.0162802298071941,0.0162802298071941,0.000975929001157949,0.000975929001157949,0.000141339109104521,0.000141339109104521,0.000112934472144888,0.000112934472144888,0.000272401072276995,0.000272401072276995,0.000241698073409347
"DYNLT1",0.0378590832834123,0.0378590832834123,0.0180342292705142,0.0180342292705142,0.0259506908438891,0.0259506908438891,0.0231874315291367,0.0231874315291367,0.0211588399062462,0.0211588399062462,0.0237234565450948
"COX7B",0.128916237230134,0.128916237230134,0.118563683140337,0.118563683140337,0.197808176936152,0.197808176936152,0.166210669533471,0.166210669533471,0.0995401047347936,0.0995401047347936,0.134511978276229
"KLF6",0.722215308735725,0.722215308735725,0.741491331843811,0.741491331843811,0.566758094815241,0.566758094815241,0.35744738163266,0.35744738163266,0.218527594512067,0.218527594512067,0.519024972458075
"IDI1",0.120164981656743,0.120164981656743,0.0721083655461101,0.0721083655461101,0.0267575978163195,0.0267575978163195,0.0199496361466561,0.0199496361466561,0.0291860674978635,0.0291860674978635,0.0348098006019595
"IFNGR1",0.2040953842704,0.2040953842704,0.128299299677578,0.128299299677578,0.125957517897567,0.125957517897567,0.113703683800349,0.113703683800349,0.0910971844297174,0.0910971844297174,0.124209202067429
"ARF4",0.0132544846565026,0.0132544846565026,0.00480292183398312,0.00480292183398312,0.00411161052132192,0.00411161052132192,0.00130565904349456,0.00130565904349456,0.000636482360119262,0.000636482360119262,0.00174590269509833
"RPN2",0.343854627643171,0.343854627643171,0.318356605302355,0.318356605302355,0.16022263062231,0.16022263062231,0.0736929287765143,0.0736929287765143,0.0651616814565038,0.0651616814565038,0.12519284014226
"RPS18",0.0269917330882985,0.0269917330882985,0.00356889717198461,0.00356889717198461,0.00128159106804893,0.00128159106804893,0.000672559395694439,0.000672559395694439,0.000771806251126717,0.000771806251126717,0.00128867367308971
"RPL31",2.76119992992374e-05,2.76119992992374e-05,1.01830635790279e-06,1.01830635790279e-06,5.00003305425878e-07,5.00003305425878e-07,1.36108668347124e-06,1.36108668347124e-06,4.14800621095779e-06,4.14800621095779e-06,1.251873930741e-06
"GMFB",0.414390674109906,0.414390674109906,0.415329335964611,0.415329335964611,0.46914760671662,0.46914760671662,0.443773661004164,0.443773661004164,0.27060794829407,0.27060794829407,0.395560865808207
"CITED2",0.872808364838903,0.872808364838903,0.906577209770639,0.906577209770639,0.919513275415246,0.919513275415246,0.895151919820622,0.895151919820622,0.927268971564376,0.927268971564376,0.907778737870585
"RPS6",0.172093178645713,0.172093178645713,0.0353630836369793,0.0353630836369793,0.0205099193472983,0.0205099193472983,0.0705737975606819,0.0705737975606819,0.244896250138344,0.244896250138344,0.0499560180948673
"TAX1BP1",0.00218529091112196,0.00218529091112196,0.00263574495861252,0.00263574495861252,0.00272929355062046,0.00272929355062046,0.00422169487358437,0.00422169487358437,0.0108803380947669,0.0108803380947669,0.00326336826336138
"RPS7",0.201634497235558,0.201634497235558,0.215125515193735,0.215125515193735,0.25715794681071,0.25715794681071,0.192927833482723,0.192927833482723,0.165393855077444,0.165393855077444,0.202809291487034
"RAP2A",0.0096535305931229,0.0096535305931229,0.000653590326858411,0.000653590326858411,0.000300519512335451,0.000300519512335451,0.000472586743160197,0.000472586743160197,0.00126862326521204,0.00126862326521204,0.00063569477322245
"TCEAL8",0.0141487600433103,0.0141487600433103,0.00382377203174178,0.00382377203174178,0.00472397211805986,0.00472397211805986,0.0116565503658145,0.0116565503658145,0.0255310278955821,0.0255310278955821,0.00747643056655845
"RAD23B",0.830584169855479,0.830584169855479,0.78281787283148,0.78281787283148,0.908685276182402,0.908685276182402,0.962920880388848,0.962920880388848,0.960239678145073,0.960239678145073,0.931365606991746
"C1R",0.574251289304472,0.574251289304472,0.283101073661441,0.283101073661441,0.142016686424315,0.142016686424315,0.209085372408359,0.209085372408359,0.380074495643402,0.380074495643402,0.271855700000089
"COA6",0.880918956964756,0.880918956964756,0.767209553419336,0.767209553419336,0.523084898079319,0.523084898079319,0.418901351999897,0.418901351999897,0.481327085642592,0.481327085642592,0.69074291201188
"EIF4G3",0.0246603581123432,0.0246603581123432,0.00984317052531081,0.00984317052531081,0.00982759107256892,0.00982759107256892,0.00343543873508079,0.00343543873508079,0.00143799181514703,0.00143799181514703,0.00406404494490376
"ATP5E",0.0192925584232975,0.0192925584232975,0.0419659581914349,0.0419659581914349,0.0695571569834021,0.0695571569834021,0.0537446378366182,0.0537446378366182,0.0819707660498163,0.0819707660498163,0.0414428334107761
"TP53INP2",0.0323719996975496,0.0323719996975496,0.00496757080839905,0.00496757080839905,0.00388384161486033,0.00388384161486033,0.0175114053099125,0.0175114053099125,0.0956424549117912,0.0956424549117912,0.0089787138426376
"KPNA3",0.00562210160747778,0.00562210160747778,0.000761950250381171,0.000761950250381171,0.00132054247283331,0.00132054247283331,0.012554101872011,0.012554101872011,0.0401466122752032,0.0401466122752032,0.00212589041534339
"COX7C",0.0569251006243982,0.0569251006243982,0.0258404223099092,0.0258404223099092,0.0303853728379732,0.0303853728379732,0.123216308149805,0.123216308149805,0.362168625146888,0.362168625146888,0.0506091757764853
"RNF11",0.0651802908279698,0.0651802908279698,0.0477782616535574,0.0477782616535574,0.0294058601861474,0.0294058601861474,0.0163862054957908,0.0163862054957908,0.0125272294840925,0.0125272294840925,0.0237014465141996
"SCAND1",0.00371691325550982,0.00371691325550982,0.000443118047036783,0.000443118047036783,0.000283629024247167,0.000283629024247167,0.000848250957868779,0.000848250957868779,0.00274265242098193,0.00274265242098193,0.000658327931066571
"HLA-B",0.0110408998979862,0.0110408998979862,0.000730055081211489,0.000730055081211489,0.000215097755152494,0.000215097755152494,0.000153283996958908,0.000153283996958908,0.000111038443646017,0.000111038443646017,0.000231063506663243
"GRINA",0.00743303241599536,0.00743303241599536,0.00167694043128552,0.00167694043128552,0.000583963156816192,0.000583963156816192,0.000377728526615551,0.000377728526615551,0.000322775661419694,0.000322775661419694,0.000610589899842529
"BLVRB",0.000275230795466319,0.000275230795466319,6.86631052644326e-05,6.86631052644326e-05,0.000444914702218968,0.000444914702218968,0.0051299186391609,0.0051299186391609,0.0256918212222162,0.0256918212222162,0.000241796380204162
"COL6A1",0.466594975593639,0.466594975593639,0.662686735409743,0.662686735409743,0.712845245292398,0.712845245292398,0.564493389940621,0.564493389940621,0.400430675615177,0.400430675615177,0.570602208821196
"MGST3",0.00741727816891546,0.00741727816891546,0.000116674012747842,0.000116674012747842,1.45353181395524e-05,1.45353181395524e-05,1.02530915930821e-05,1.02530915930821e-05,1.81997365649167e-05,1.81997365649167e-05,2.17409229318344e-05
"MMP14",0.903861660312371,0.903861660312371,0.887786492291,0.887786492291,0.607859282467553,0.607859282467553,0.270678035801344,0.270678035801344,0.163510646956075,0.163510646956075,0.699887442626618
"TAOK1",0.359021235194395,0.359021235194395,0.13112262386376,0.13112262386376,0.0781098846844493,0.0781098846844493,0.0546978055782937,0.0546978055782937,0.0825699474276846,0.0825699474276846,0.0948159894466849
"ZFP36",0.121004508472929,0.121004508472929,0.0662996991028133,0.0662996991028133,0.0194575167601302,0.0194575167601302,0.00702018797257931,0.00702018797257931,0.00505927337173895,0.00505927337173895,0.0120680133334312
"STK38L",0.213708084618135,0.213708084618135,0.0695384685760132,0.0695384685760132,0.038405505342585,0.038405505342585,0.0212911634648918,0.0212911634648918,0.0136309057978525,0.0136309057978525,0.0303523628273493
"ACTR3",0.0255167467029472,0.0255167467029472,0.00556602224065728,0.00556602224065728,0.00237206077346153,0.00237206077346153,0.0025403074142033,0.0025403074142033,0.00451700778788855,0.00451700778788855,0.00398280491934799
"EML4",0.45905555833907,0.45905555833907,0.238196917890962,0.238196917890962,0.0694019280358582,0.0694019280358582,0.0507190412622385,0.0507190412622385,0.0752725680575183,0.0752725680575183,0.0958909585114274
"H2AFZ",0.0614862594164839,0.0614862594164839,0.0129112522551494,0.0129112522551494,0.00175882443719666,0.00175882443719666,0.00153188365911294,0.00153188365911294,0.00313033032304899,0.00313033032304899,0.00305940010912442
"SPARC",0.0968646464313416,0.0968646464313416,0.0305994883755389,0.0305994883755389,0.0248978243590722,0.0248978243590722,0.0263739154124597,0.0263739154124597,0.0484698787082549,0.0484698787082549,0.0353238488177543
"COL12A1",0.000176916036975339,0.000176916036975339,2.70257111336658e-05,2.70257111336658e-05,0.000103763131227064,0.000103763131227064,0.00163710490379088,0.00163710490379088,0.0331255317025471,0.0331255317025471,9.44600261512107e-05
"YWHAB",0.327873931856058,0.327873931856058,0.131879165682582,0.131879165682582,0.0450088291754376,0.0450088291754376,0.0312857480026003,0.0312857480026003,0.0465685327282688,0.0465685327282688,0.0586527571032003
"PDPN",0.0243685495508178,0.0243685495508178,0.0577661649663659,0.0577661649663659,0.253572746221147,0.253572746221147,0.410709329967504,0.410709329967504,0.539740678419157,0.539740678419157,0.0794012970945848
"RPS20",0.000180762017437663,0.000180762017437663,3.95822853000993e-05,3.95822853000993e-05,1.5525744298861e-05,1.5525744298861e-05,1.29367602990094e-05,1.29367602990094e-05,2.03683419874867e-05,2.03683419874867e-05,2.25631752939215e-05
"HNRNPF",0.274792204205597,0.274792204205597,0.120215627123103,0.120215627123103,0.0157921660836737,0.0157921660836737,0.0049799823814568,0.0049799823814568,0.00373870470150206,0.00373870470150206,0.00922040366529342
"UBB",0.339374589723939,0.339374589723939,0.107271681430931,0.107271681430931,0.0144323834879052,0.0144323834879052,0.00960132631765442,0.00960132631765442,0.0147226391420761,0.0147226391420761,0.0198205233769626
"HERPUD1",0.110570708115312,0.110570708115312,0.0404588256196087,0.0404588256196087,0.0576268349762659,0.0576268349762659,0.239607045895045,0.239607045895045,0.576413573838956,0.576413573838956,0.0917008830319057
"MGST1",0.00117205830838651,0.00117205830838651,0.000426624399535558,0.000426624399535558,0.000314153815606399,0.000314153815606399,0.000671581856906744,0.000671581856906744,0.00198028864805755,0.00198028864805755,0.000597062718089902
"TMEM87B",0.338931340974987,0.338931340974987,0.514962740304348,0.514962740304348,0.636348605010109,0.636348605010109,0.764155229644119,0.764155229644119,0.713519355490215,0.713519355490215,0.612030315495443
"ADGRG1",0.220558345445137,0.220558345445137,0.0400178451438362,0.0400178451438362,0.0072173921444525,0.0072173921444525,0.00255335615874042,0.00255335615874042,0.00135053070262359,0.00135053070262359,0.00384818734816217
"ANXA2",0.0704436676675938,0.0704436676675938,0.0324953816662277,0.0324953816662277,0.0983281443001475,0.0983281443001475,0.232639512150219,0.232639512150219,0.236024488399448,0.236024488399448,0.0797120325861744
"EIF1AX",0.364440288971319,0.364440288971319,0.306862366713529,0.306862366713529,0.223166333980651,0.223166333980651,0.1196405634025,0.1196405634025,0.076335835807366,0.076335835807366,0.162077194480117
"GPR160",0.195880142223083,0.195880142223083,0.0507178184016877,0.0507178184016877,0.0090294811101681,0.0090294811101681,0.00151492112185114,0.00151492112185114,0.000726664551817024,0.000726664551817024,0.00230309253353078
"IQGAP1",0.525238362488213,0.525238362488213,0.277307400648406,0.277307400648406,0.317758768723598,0.317758768723598,0.259171293978041,0.259171293978041,0.173503548108675,0.173503548108675,0.285227736428999
"SEL1L",0.163433664148242,0.163433664148242,0.341709001436616,0.341709001436616,0.539308635945007,0.539308635945007,0.637407472907908,0.637407472907908,0.580392298881249,0.580392298881249,0.408785630140952
"MYH9",0.00284457276021244,0.00284457276021244,8.52025539794798e-05,8.52025539794798e-05,1.78497912672881e-05,1.78497912672881e-05,2.76118324015195e-05,2.76118324015195e-05,8.21567364259757e-05,8.21567364259757e-05,4.29186196446718e-05
"GNAS",0.797536042251752,0.797536042251752,0.590021899127371,0.590021899127371,0.305149076753276,0.305149076753276,0.277288627653093,0.277288627653093,0.309161689518204,0.309161689518204,0.463084811210759
