"","GSP1","COS1","GSP2","COS2","GSP3","COS3","GSP4","COS4","GSP5","COS5","combined"
"gene1838",0.0324337252360957,1,0.00552404822911967,1,0.0013225017889833,1,0.00389283146378017,0.992305962747269,0.012072103103261,0.957919648579703,0.0117034286762039
"gene1839",1.23463252635903e-05,1,2.54677443134455e-07,1,1.06337806227152e-07,1,4.80627873333805e-06,0.998585342163056,0.000506295483750252,1,7.34189924966877e-07
"gene1840",0.00136780354220822,1,0.000256846562827873,1,0.000116127352760342,0.992591742974526,0.000645064274811369,0.773049977847649,0.00429309255448718,0.99999670169128,0.000685853114844814
"gene1841",0.103755889359283,1,0.00170906852563801,1,0.000209722981286076,1,0.00229610024605387,0.99994915035587,0.112552288634759,0.999956149723782,0.00188435773154438
"gene1842",0.00115535919030352,1,2.35120271707689e-06,0.99999841259489,8.06718281853858e-06,0.999959291714623,0.000570067398398599,0.999999917600865,0.00768397368311269,0.677770982113002,1.8128380942728e-05
"gene1843",0.0104355993007462,1,0.00704816380117035,1,0.0107550508397318,0.999964247621791,0.0208255460813773,1,0.0868818362417797,0.984087000522919,0.870468808501167
"gene1844",0.000442796774372645,1,7.56976715321489e-06,1,2.40405261096033e-05,1,0.00174995229912311,0.999999976367009,0.0886984458475476,0.883362434740918,5.67750765365638e-05
"gene1845",0.1338398008745,1,0.0209953155045159,1,0.076560863018405,1,0.344304652994261,0.999999976242637,0.362726126919005,0.999999729823936,0.976748926388621
"gene1846",5.54621097270669e-07,1,2.9073782289446e-06,1,0.000158037568359193,1,0.0121460703445153,0.999998710251702,0.0652615245665819,1,4.64487511031564e-06
"gene1847",4.04582076551918e-06,1,6.94552856527514e-11,1,2.33271768569682e-12,1,2.80971828943004e-11,0.997964746122691,1.08769879009915e-09,0.842921904441364,2.08515427146949e-11
"gene1848",5.84678003789918e-08,1,2.6824150659124e-10,1,1.6656549450822e-07,1,2.74689428285679e-05,1,0.000563400243494216,0.0477867822262048,2.66586419606085e-09
"gene1849",0.000703190093198303,1,0.000222263386245869,1,0.000199391220185419,1,0.000321166760500757,1,0.00110636120688623,0.684255506098701,0.000687184767833804
"gene1850",2.46947412549408e-09,1,2.67340895442347e-11,1,9.38329944855099e-08,1,1.39556640467164e-05,0.852636018000088,0.00015378865325999,0.00203850387588245,2.6440316602816e-10
"gene1851",0.981998084679212,1,0.878725877111804,1,0.743537213779455,1,0.886342980379993,1,0.85390374278189,0.980597328095791,0.981241423959473
"gene1852",0.00587432346752981,1,8.19063773401796e-05,1,5.98034792886892e-06,0.999992843574043,1.39713760498594e-05,1,6.68320775006892e-05,1,3.76461266864414e-05
"gene1853",0.0543802805207512,1,0.00648419804859479,1,0.0259951979457735,0.999857689696116,0.148303088217033,1,0.362483428232017,0.27840772848131,0.944622717601374
"gene1854",0.000214539624704968,1,4.44798288457005e-06,1,4.04886787108705e-06,0.999356531837338,9.73289333878746e-05,1,0.00127069740413943,0.999899093658503,2.05327703515223e-05
